sensor,sector,country,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
AVIRIS-NG,Livestock (4B),United States of America,16/09/2016,44.49157753461498,25.06056305632032,36.43769,-119.34532,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,16/09/2016,37.3825264324113,26.45120835135064,36.4381351884885,-119.34555999294533,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,16/09/2016,109.0,29.0,36.45454256,-119.281599,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,16/09/2016,74.0,24.0,36.45305909,-119.3989697,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,16/09/2016,144.0,18.0,36.47185445,-119.2705719,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,16/09/2016,114.0,71.0,34.447442,-118.58673,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,16/09/2016,111.0,56.0,34.44705,-118.588342,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,17/09/2016,143.0,33.0,36.471904,-119.343116,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,17/09/2016,153.0,18.0,36.43606256,-120.0102022,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,17/09/2016,45.9660021232418,14.249016051920712,36.48191,-120.07406,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,17/09/2016,25.0,15.0,36.48266205,-120.074233,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,17/09/2016,105.0,36.0,36.43666441,-119.98748,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,17/09/2016,263.0,97.0,36.413787,-119.86513,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,17/09/2016,340.0,78.0,34.44704064437469,-118.5882852751301,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,62.0,24.0,36.58302415,-120.0549883,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,44.0,33.0,36.53037497,-119.9751006,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,94.0,21.0,37.2696388,-120.3694012,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,159.0,73.0,37.21535288,-120.4233162,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,104.0,21.0,37.23318326,-120.4561616,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,169.0,21.0,37.16649246,-120.3741186,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,60.0,20.0,37.12370038923582,-120.36323508436502,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,822.0,280.0,37.157279,-120.39167,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,312.0,100.0,37.20930815211744,-120.4635395243443,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,19/09/2016,108.0,64.0,37.180219,-120.435275,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,167.0,30.0,36.0333,-119.404789,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,143.0,55.0,36.0388,-119.397933,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,59.0,16.0,36.053206,-119.397717,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,119.0,44.0,36.227194,-119.163803,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,344.99432583600293,89.29022968313328,36.15727379132306,-119.282567706971,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,142.0,36.0,36.212731,-119.199039,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,105.0,38.0,36.115411,-119.290731,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,53.0,19.0,36.053206,-119.397717,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,578.0,166.0,36.15645,-119.265519,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,84.0,11.0,36.231989,-119.165994,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,98.0,37.0,36.169633,-119.275167,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,41.59335697639646,41.978821370736114,36.213797163686905,-119.16627382405709,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,70.0,33.0,36.225906,-119.163628,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,68.0,16.0,36.231989,-119.165994,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,60.0,10.0,36.120294,-119.314661,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,247.0,98.0,36.156683,-119.28225,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,80.0,22.0,36.212731,-119.199039,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,97.0,17.0,36.224978,-119.179433,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,355.0,116.0,36.10245,-119.373447,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,57.0,2.0,36.115411,-119.290731,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,86.0,10.0,36.144926,-119.265033,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,358.0,99.0,36.227544,-119.1638,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,98.0,16.0,36.227544,-119.1638,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,72.0,5.0,36.156683,-119.28225,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,273.4537672704561,47.04320766814369,36.0867509917456,-119.3350023375962,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,90.4679183141145,32.388114307949415,36.11541,-119.29073,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,170.0,16.0,36.1592,-119.264719,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,83.16544250797662,23.51336082762753,36.18256,-119.2178,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,148.89163157816648,84.99100995278948,36.22750311907259,-119.16386095946912,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,188.0,73.0,36.070231,-119.389494,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,215.0,81.0,36.077042,-119.385425,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,22/09/2016,106.0,24.0,36.226486,-119.180164,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,25/09/2016,1134.0,202.0,34.44705,-118.588342,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,25/09/2016,400.0,223.0,34.44705,-118.588342,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,25/09/2016,264.0,95.0,34.447442,-118.58673,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,30/09/2016,660.0,346.0,34.4051,-118.99399,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,30/09/2016,108.0,39.0,34.404278,-118.998494,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,30/09/2016,1254.7084539371444,171.29347407181407,34.40428,-118.99849,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,30/09/2016,152.0,82.0,34.482998,-120.124175,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,30/09/2016,137.0,62.0,34.48393,-120.1254,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,01/10/2016,47.0,22.0,33.856182,-117.080339,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,93.0,28.0,33.71713,-117.70805,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,104.0,61.0,33.72204,-117.69723,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,94.0,31.0,33.72164,-117.70116,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,64.0,21.0,33.71807,-117.70325,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,442.0,184.0,33.717149,-117.702502,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,89.0,26.0,33.72199846674071,-117.69731738684376,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,125.0,33.0,33.72194,-117.6985,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,67.0,17.0,33.71744,-117.70415,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,57.0,20.0,33.71852,-117.70146,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,01/10/2016,81.0,17.0,33.958939,-117.626281,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,01/10/2016,74.0,21.0,34.00208014,-117.6163532,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Waste,United States of America,01/10/2016,482.0,161.0,35.508199,-119.40716,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Livestock (4B),United States of America,01/10/2016,103.0,48.0,36.72430985,-120.233894,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
AVIRIS-NG,Oil and Gas,United States of America,03/10/2016,212.0,138.0,34.44705,-118.588342,Downloaded from https://data.carbonmapper.org/#1.81/30.8/50.5 on the 11032025. Cleaned using eda_carbon_mapper.ipynb,Carbon Mapper
